Player Name,Club Name,Position,DoB(age),Nationality,Height,Dominant foot,Contract Expired,Market Value,position,age,birth_date,birth_place,birth_country,nationality,height,weight,rating,team_id,league,season,captain,shots.total,shots.on,goals.total,goals.conceded,goals.assists,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,fouls.drawn,fouls.committed,cards.yellow,cards.yellowred,cards.red,penalty.won,penalty.commited,penalty.success,penalty.missed,penalty.saved,games.appearences,games.minutes_played,games.lineups,substitutes.in,substitutes.out,substitutes.bench
bilal bayazit,Vitesse,Goalkeeper,"Apr 8, 1999 (19)",Netherlands,"1,85 m",-,-,100Th.,Goalkeeper,21.0,08/04/1999,Amsterdam,Netherlands,Netherlands,185 cm,,,200.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
maikel van der werff,Vitesse,Centre-Back,"Apr 22, 1989 (29)",Netherlands,"1,86 m",right,-,900Th.,Defender,31.0,22/04/1989,Hoorn,Netherlands,Netherlands,186 cm,82 kg,6.896153,200.0,Eredivisie,2018-2019,15.0,20.0,6.0,3.0,0.0,2.0,943.0,6.0,77.0,21.0,23.0,31.0,246.0,143.0,3.0,3.0,17.0,25.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,26.0,2216.0,25.0,1.0,4.0,6.0
danilho doekhi,Vitesse,Centre-Back,"Jun 30, 1998 (20)",Netherlands,"1,90 m",right,30.06.2022,750Th.,Defender,22.0,30/06/1998,Rotterdam,Netherlands,Netherlands,190 cm,83 kg,6.690909,200.0,Eredivisie,2018-2019,0.0,9.0,3.0,0.0,0.0,0.0,884.0,3.0,81.0,19.0,11.0,32.0,142.0,82.0,3.0,2.0,11.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1762.0,19.0,5.0,0.0,15.0
ozgur aktas,Vitesse,Centre-Back,"Jan 27, 1997 (21)",Netherlands,"1,90 m",right,-,50Th.,Defender,23.0,27/01/1997,,Netherlands,Netherlands,182 cm,76 kg,,200.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
max clark,Vitesse,Left-Back,"Jan 19, 1996 (22)",England,"1,79 m",left,30.06.2021,750Th.,Defender,24.0,19/01/1996,Kingston upon Hull,England,England,180 cm,73 kg,6.704,200.0,Eredivisie,2018-2019,0.0,22.0,6.0,2.0,0.0,4.0,585.0,25.0,67.0,38.0,7.0,26.0,234.0,122.0,15.0,6.0,13.0,15.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1853.0,20.0,6.0,1.0,16.0
khalid karami,Vitesse,Right-Back,"Dec 29, 1989 (28)",Netherlands,"1,75 m",both,30.06.2020,500Th.,Defender,31.0,29/12/1989,Amsterdam,Netherlands,Netherlands,175 cm,73 kg,6.92,200.0,Eredivisie,2018-2019,0.0,9.0,2.0,0.0,0.0,0.0,309.0,4.0,72.0,10.0,5.0,15.0,70.0,43.0,15.0,11.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
thulani serero,Vitesse,Defensive Midfield,"Apr 11, 1990 (28)",South Africa,"1,64 m",both,30.06.2020,1.50m,Midfielder,30.0,11/04/1990,Johannesburg,South Africa,South Africa,172 cm,68 kg,6.96,200.0,Eredivisie,2018-2019,0.0,16.0,5.0,1.0,0.0,3.0,1625.0,24.0,87.0,34.0,5.0,67.0,251.0,162.0,26.0,12.0,79.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3065.0,34.0,1.0,2.0,2.0
matus bero,Vitesse,Central Midfield,"Sep 6, 1995 (22)",Slovakia,"1,81 m",right,30.06.2022,2.00m,Midfielder,25.0,06/09/1995,Ilava,Slovakia,Slovakia,181 cm,81 kg,6.8625,200.0,Eredivisie,2018-2019,0.0,35.0,13.0,9.0,0.0,3.0,791.0,24.0,80.0,52.0,8.0,32.0,396.0,183.0,49.0,30.0,41.0,68.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,2549.0,30.0,2.0,11.0,2.0
martin odegaard,Vitesse,Attacking Midfield,"Dec 17, 1998 (19)",Norway,"1,78 m",left,-,15.00m,Midfielder,22.0,17/12/1998,Drammen,Norway,Norway,178 cm,68 kg,7.651428,200.0,Eredivisie,2018-2019,0.0,85.0,34.0,9.0,0.0,12.0,1108.0,125.0,79.0,36.0,1.0,40.0,473.0,237.0,160.0,101.0,53.0,29.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,2973.0,33.0,2.0,4.0,2.0
navarone foor,Vitesse,Attacking Midfield,"Feb 4, 1992 (26)",Netherlands,"1,70 m",both,30.06.2020,1.75m,Midfielder,28.0,04/02/1992,Opheusden,Netherlands,Netherlands,170 cm,61 kg,6.829411,200.0,Eredivisie,2018-2019,0.0,41.0,11.0,5.0,0.0,4.0,1048.0,34.0,76.0,49.0,3.0,33.0,315.0,143.0,43.0,14.0,26.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,2599.0,31.0,3.0,9.0,6.0
richie musaba,Vitesse,Attacking Midfield,"Dec 6, 2000 (17)",Netherlands,"1,77 m",right,-,-,Attacker,20.0,06/12/2000,Nijmegen,Netherlands,Netherlands,177 cm,,7.2,200.0,Eredivisie,2018-2019,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,13.0
lars ten teije,Vitesse,Left Winger,"Apr 3, 1998 (20)",Netherlands,m,-,-,150Th.,Attacker,21.0,03/04/1998,Apeldoorn,Netherlands,Netherlands,,,,200.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hilary gong,Vitesse,Right Winger,"Oct 10, 1998 (19)",Nigeria,"1,69 m",right,30.06.2022,450Th.,Attacker,22.0,10/10/1998,,Nigeria,Nigeria,169 cm,72 kg,6.78,200.0,Eredivisie,2018-2019,0.0,2.0,0.0,0.0,0.0,1.0,16.0,3.0,79.0,1.0,0.0,0.0,15.0,10.0,9.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,46.0,0.0,6.0,0.0,9.0
mohammed dauda,Vitesse,Second Striker,"Feb 20, 1998 (20)",Ghana,"1,76 m",right,-,850Th.,Attacker,22.0,20/02/1998,,Ghana,Ghana,176 cm,69 kg,6.7,200.0,Eredivisie,2018-2019,0.0,24.0,8.0,3.0,0.0,1.0,134.0,9.0,75.0,14.0,1.0,4.0,144.0,62.0,15.0,8.0,21.0,26.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,737.0,8.0,8.0,7.0,9.0
tim matavz,Vitesse,Centre-Forward,"Jan 13, 1989 (29)",Slovenia,"1,88 m",right,30.06.2020,2.00m,Attacker,31.0,13/01/1989,Sempeter pri Gorici,Slovenia,Slovenia,188 cm,81 kg,6.983333,200.0,Eredivisie,2018-2019,1.0,32.0,14.0,9.0,0.0,1.0,81.0,11.0,52.0,2.0,1.0,3.0,146.0,54.0,15.0,5.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,998.0,11.0,7.0,8.0,8.0
richonell margaret,Vitesse,Centre-Forward,"Sep 7, 2000 (17)",Netherlands,"1,75 m",right,-,250Th.,Midfielder,20.0,07/07/2000,,Netherlands,Netherlands,175 cm,,6.2,200.0,Eredivisie,2018-2019,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,53.0,1.0,0.0,1.0,15.0,5.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,67.0,0.0,4.0,0.0,7.0
warner hahn,Heerenveen,Goalkeeper,"Jun 15, 1992 (26)",Netherlands,"1,90 m",right,30.06.2020,1.50m,Goalkeeper,28.0,15/06/1992,Rotterdam,Netherlands,Netherlands,198 cm,,6.623529,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,73.0,0.0,603.0,0.0,60.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,3060.0,34.0,0.0,0.0,0.0
trevor doornbusch,Heerenveen,Goalkeeper,"Jul 6, 1999 (18)",Netherlands,"1,88 m",right,30.06.2020,100Th.,Goalkeeper,21.0,06/07/1999,Haarlem,Netherlands,Netherlands,188 cm,,,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
jan de boer,Heerenveen,Goalkeeper,"May 20, 2000 (18)",Netherlands,"1,99 m",right,-,-,Goalkeeper,20.0,20/05/2000,Sneek,Netherlands,Netherlands,199 cm,,,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
daniel hoegh,Heerenveen,Centre-Back,"Jan 6, 1991 (27)",Denmark,"1,90 m",right,30.06.2020,1.50m,Defender,29.0,06/01/1991,Odense,Denmark,Denmark,190 cm,79 kg,6.803225,210.0,Eredivisie,2018-2019,24.0,22.0,7.0,2.0,0.0,1.0,1294.0,3.0,79.0,18.0,32.0,32.0,309.0,174.0,3.0,1.0,22.0,32.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,2646.0,31.0,0.0,3.0,0.0
nicolai naess,Heerenveen,Centre-Back,"Jan 18, 1993 (25)",Norway,"1,83 m",right,-,600Th.,Defender,27.0,18/01/1993,Oslo,Norway,Norway,183 cm,82 kg,6.2,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,92.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,1.0,0.0,12.0
andreas skovgaard,Heerenveen,Centre-Back,"Mar 27, 1997 (21)",Denmark,"1,85 m",left,30.06.2022,400Th.,Defender,23.0,27/03/1997,,Denmark,Denmark,185 cm,,,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
lucas woudenberg,Heerenveen,Left-Back,"Apr 25, 1994 (24)",Netherlands,"1,86 m",left,30.06.2022,900Th.,Defender,26.0,25/04/1994,Woerden,Netherlands,Netherlands,186 cm,70 kg,6.703846,210.0,Eredivisie,2018-2019,0.0,7.0,2.0,0.0,0.0,4.0,745.0,20.0,74.0,40.0,11.0,28.0,185.0,96.0,9.0,3.0,8.0,43.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,2221.0,24.0,2.0,3.0,10.0
doke schmidt,Heerenveen,Right-Back,"Apr 7, 1992 (26)",Netherlands,"1,77 m",right,-,400Th.,Defender,28.0,07/04/1992,Heerenveen,Netherlands,Netherlands,177 cm,73 kg,6.515384,210.0,Eredivisie,2018-2019,0.0,4.0,2.0,0.0,0.0,0.0,420.0,0.0,68.0,27.0,3.0,19.0,109.0,62.0,3.0,3.0,13.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,904.0,10.0,3.0,2.0,6.0
morten thorsby,Heerenveen,Central Midfield,"May 5, 1996 (22)",Norway,"1,89 m",right,-,2.50m,Midfielder,24.0,05/05/1996,Oslo,Norway,Norway,186 cm,72 kg,6.805263,210.0,Eredivisie,2018-2019,0.0,17.0,7.0,5.0,0.0,2.0,528.0,17.0,74.0,32.0,5.0,15.0,224.0,126.0,9.0,5.0,15.0,29.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,20.0,1176.0,13.0,7.0,2.0,13.0
ben rienstra,Heerenveen,Central Midfield,"Jun 5, 1990 (28)",Netherlands,"1,82 m",right,30.06.2021,1.50m,Midfielder,30.0,05/06/1990,Alkmaar,Netherlands,Netherlands,182 cm,76 kg,6.6625,210.0,Eredivisie,2018-2019,1.0,40.0,14.0,4.0,0.0,3.0,1045.0,29.0,75.0,42.0,3.0,31.0,279.0,151.0,17.0,11.0,15.0,31.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,2625.0,30.0,2.0,5.0,2.0
jordy bruijn,Heerenveen,Central Midfield,"Jul 23, 1996 (21)",Netherlands,"1,71 m",right,30.06.2021,300Th.,Midfielder,24.0,23/07/1996,Amsterdam,Netherlands,Netherlands,172 cm,,6.4,210.0,Eredivisie,2018-2019,0.0,3.0,1.0,0.0,0.0,0.0,44.0,3.0,78.0,1.0,0.0,3.0,25.0,8.0,5.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,116.0,0.0,8.0,0.0,15.0
pelle van amersfoort,Heerenveen,Attacking Midfield,"Apr 1, 1996 (22)",Netherlands,"1,93 m",right,-,1.00m,Midfielder,24.0,01/04/1996,Heemskerk,Netherlands,Netherlands,193 cm,77 kg,6.722222,210.0,Eredivisie,2018-2019,0.0,23.0,11.0,4.0,0.0,1.0,243.0,18.0,62.0,17.0,4.0,10.0,227.0,98.0,17.0,4.0,29.0,25.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,1162.0,11.0,17.0,1.0,23.0
nemanja mihajlovic,Heerenveen,Left Winger,"Jan 19, 1996 (22)",Serbia,"1,73 m",right,30.06.2021,800Th.,Midfielder,24.0,19/01/1996,Beograd,Serbia,Serbia,173 cm,71 kg,6.806666000000001,210.0,Eredivisie,2018-2019,0.0,10.0,2.0,1.0,0.0,4.0,132.0,15.0,64.0,2.0,0.0,4.0,57.0,20.0,26.0,9.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,672.0,8.0,7.0,8.0,23.0
mitchell van bergen,Heerenveen,Right Winger,"Aug 27, 1999 (18)",Netherlands,"1,70 m",right,30.06.2022,3.00m,Attacker,21.0,27/08/1999,Oss,Netherlands,Netherlands,170 cm,62 kg,6.976666000000002,210.0,Eredivisie,2018-2019,0.0,36.0,17.0,7.0,0.0,2.0,384.0,32.0,73.0,16.0,3.0,9.0,201.0,88.0,81.0,36.0,14.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,1959.0,23.0,7.0,13.0,8.0
sam lammers,Heerenveen,Centre-Forward,"Apr 30, 1997 (21)",Netherlands,"1,89 m",both,-,9.00m,Attacker,23.0,30/04/1997,Tilburg,Netherlands,Netherlands,189 cm,,7.229032000000001,210.0,Eredivisie,2018-2019,0.0,82.0,39.0,16.0,0.0,5.0,581.0,37.0,67.0,14.0,4.0,3.0,422.0,195.0,91.0,48.0,37.0,27.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,2692.0,30.0,1.0,3.0,1.0
filip bednarek,Heerenveen,Goalkeeper,"Sep 26, 1992 (25)",Poland,"1,88 m",right,30.06.2020,250Th.,Goalkeeper,28.0,26/09/1992,Slupca,Poland,Poland,188 cm,81 kg,,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
jan bekkema,Heerenveen,Goalkeeper,"Apr 9, 1996 (22)",Netherlands,"1,86 m",right,-,75Th.,Goalkeeper,23.0,09/04/1996,Drachten,Netherlands,Netherlands,186 cm,90 kg,,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kik pierie,Heerenveen,Centre-Back,"Jul 20, 2000 (17)",Netherlands,"1,83 m",left,30.06.2020,4.00m,Defender,20.0,20/07/2000,Boston,USA,Netherlands,183 cm,72 kg,6.764516,210.0,Eredivisie,2018-2019,0.0,7.0,3.0,2.0,0.0,3.0,1340.0,7.0,78.0,38.0,16.0,66.0,268.0,141.0,6.0,1.0,14.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2678.0,31.0,0.0,2.0,0.0
dave bulthuis,Heerenveen,Centre-Back,"Jun 28, 1990 (28)",Netherlands,"1,91 m",left,30.06.2020,800Th.,Defender,30.0,28/06/1990,Purmerend,Netherlands,Netherlands,190 cm,88 kg,6.784615,210.0,Eredivisie,2018-2019,2.0,9.0,2.0,2.0,0.0,0.0,440.0,1.0,72.0,8.0,8.0,36.0,91.0,54.0,6.0,5.0,9.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1170.0,13.0,0.0,0.0,1.0
ibrahim dresevic,Heerenveen,Centre-Back,"Jan 24, 1997 (21)",Kosovo,"1,86 m",right,30.06.2022,500Th.,Defender,23.0,24/01/1997,Fuxerna,Sweden,Kosovo,186 cm,81 kg,6.4,210.0,Eredivisie,2018-2019,0.0,1.0,0.0,0.0,0.0,0.0,156.0,1.0,76.0,2.0,2.0,6.0,27.0,12.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,313.0,2.0,4.0,0.0,12.0
vanja drkusic,Heerenveen,Centre-Back,"Oct 30, 1999 (18)",Slovenia,m,right,-,-,Defender,21.0,30/10/1999,,Slovenia,Slovenia,,,,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
sherel floranus,Heerenveen,Right-Back,"Aug 23, 1998 (19)",Netherlands,"1,81 m",right,30.06.2021,600Th.,Defender,22.0,23/08/1998,Rotterdam,Netherlands,Netherlands,185 cm,,6.511764,210.0,Eredivisie,2018-2019,0.0,5.0,3.0,0.0,0.0,1.0,542.0,3.0,75.0,16.0,8.0,25.0,129.0,72.0,13.0,6.0,19.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1462.0,16.0,1.0,1.0,8.0
stijn schaars,Heerenveen,Defensive Midfield,"Jan 11, 1984 (34)",Netherlands,"1,78 m",left,-,500Th.,Midfielder,35.0,11/01/1984,Gendt,Netherlands,Netherlands,178 cm,75 kg,6.688888,210.0,Eredivisie,2018-2019,7.0,3.0,0.0,0.0,0.0,0.0,235.0,9.0,78.0,5.0,2.0,5.0,58.0,27.0,6.0,4.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,526.0,7.0,2.0,5.0,4.0
yuki kobayashi,Heerenveen,Central Midfield,"Apr 24, 1992 (26)",Japan,"1,82 m",left,-,1.75m,Midfielder,28.0,24/04/1992,Tokyo,Japan,Japan,182 cm,72 kg,6.775861999999999,210.0,Eredivisie,2018-2019,0.0,18.0,7.0,0.0,0.0,8.0,817.0,37.0,80.0,30.0,7.0,22.0,278.0,125.0,26.0,14.0,33.0,32.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,29.0,2115.0,25.0,4.0,12.0,8.0
rodney kongolo,Heerenveen,Central Midfield,"Jan 9, 1998 (20)",Netherlands,"1,87 m",right,30.06.2022,400Th.,Midfielder,22.0,09/01/1998,Rotterdam,Netherlands,Netherlands,187 cm,78 kg,6.5125,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,60.0,1.0,1.0,10.0,37.0,17.0,6.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,283.0,2.0,7.0,1.0,32.0
michel vlap,Heerenveen,Attacking Midfield,"Jun 2, 1997 (21)",Netherlands,"1,90 m",right,30.06.2022,8.00m,Midfielder,23.0,02/06/1997,Sneek,Netherlands,Netherlands,191 cm,69 kg,6.9,210.0,Eredivisie,2018-2019,0.0,66.0,34.0,16.0,0.0,4.0,706.0,35.0,75.0,25.0,2.0,9.0,388.0,151.0,65.0,27.0,50.0,35.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,2819.0,33.0,1.0,17.0,1.0
emil frederiksen,Heerenveen,Attacking Midfield,"Sep 5, 2000 (17)",Denmark,"1,75 m",left,30.06.2022,150Th.,Midfielder,20.0,05/09/2000,,Denmark,Denmark,,,,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
dennis johnsen,Heerenveen,Left Winger,"Feb 17, 1998 (20)",Norway,"1,85 m",right,-,1.00m,Attacker,22.0,17/02/1998,Skien,Norway,Norway,185 cm,72 kg,6.7,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,678.0,6.0,7.0,2.0,9.0
arjen van der heide,Heerenveen,Left Winger,"Nov 19, 2001 (16)",Netherlands,"1,74 m",left,-,-,Attacker,19.0,19/11/2001,Heerenveen,Netherlands,Netherlands,174 cm,,,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
marco rojas,Heerenveen,Right Winger,"Nov 5, 1991 (26)",New Zealand,"1,68 m",right,-,500Th.,Midfielder,29.0,05/11/1991,Hamilton,New Zealand,New Zealand,168 cm,64 kg,6.6,210.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,64.0,0.0,0.0,1.0,10.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,3.0,0.0,16.0
jizz hornkamp,Heerenveen,Centre-Forward,"Mar 7, 1998 (20)",Netherlands,"1,82 m",right,30.06.2020,600Th.,Attacker,22.0,07/03/1998,,Netherlands,Netherlands,182 cm,81 kg,6.77647,210.0,Eredivisie,2018-2019,0.0,6.0,5.0,2.0,0.0,0.0,302.0,4.0,65.0,19.0,12.0,10.0,79.0,41.0,5.0,3.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,743.0,8.0,10.0,4.0,23.0
sergio padt,Groningen,Goalkeeper,"Jun 6, 1990 (28)",Netherlands,"1,92 m",right,30.06.2021,2.00m,Goalkeeper,30.0,06/06/1990,Amsterdam,Netherlands,Netherlands,192 cm,85 kg,6.908823,202.0,Eredivisie,2018-2019,7.0,0.0,0.0,0.0,42.0,0.0,598.0,1.0,51.0,2.0,0.0,2.0,26.0,24.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3240.0,36.0,0.0,0.0,0.0
jan hoekstra,Groningen,Goalkeeper,"Aug 4, 1998 (19)",Netherlands,"1,90 m",right,30.06.2022,200Th.,Goalkeeper,22.0,04/08/1998,,Netherlands,Netherlands,,,,202.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
julian chabot,Groningen,Centre-Back,"Feb 12, 1998 (20)",Germany,"1,95 m",left,30.06.2022,3.50m,Defender,22.0,12/02/1998,Hanau,Germany,Germany,195 cm,85 kg,6.923075999999999,202.0,Eredivisie,2018-2019,0.0,9.0,2.0,1.0,0.0,0.0,813.0,5.0,69.0,37.0,19.0,42.0,306.0,197.0,16.0,11.0,21.0,27.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,2320.0,26.0,2.0,3.0,5.0
mike te wierik,Groningen,Centre-Back,"Jun 8, 1992 (26)",Netherlands,"1,91 m",right,30.06.2020,1.25m,Defender,28.0,08/06/1992,Hengevelde,Netherlands,Netherlands,191 cm,73 kg,6.957575,202.0,Eredivisie,2018-2019,26.0,13.0,2.0,0.0,0.0,1.0,985.0,9.0,80.0,39.0,18.0,75.0,250.0,149.0,7.0,3.0,21.0,35.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,3136.0,35.0,0.0,1.0,0.0
lars kramer,Groningen,Centre-Back,"Jul 11, 1999 (18)",Netherlands,"1,92 m",right,-,250Th.,Defender,21.0,11/07/1999,Zaandam,Netherlands,Netherlands,192 cm,,,202.0,Eredivisie,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
django warmerdam,Groningen,Left-Back,"Sep 2, 1995 (22)",Netherlands,"1,80 m",left,30.06.2020,1.00m,Defender,25.0,02/09/1995,Voorhout,Netherlands,Netherlands,181 cm,66 kg,6.711538000000001,202.0,Eredivisie,2018-2019,0.0,26.0,7.0,2.0,0.0,1.0,497.0,24.0,73.0,35.0,4.0,17.0,247.0,129.0,44.0,26.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2040.0,23.0,3.0,5.0,6.0
deyovaisio zeefuik,Groningen,Right-Back,"Mar 11, 1998 (20)",Netherlands,"1,77 m",right,30.06.2021,1.00m,Defender,22.0,11/03/1998,Amsterdam,Netherlands,Netherlands,177 cm,76 kg,7.08,202.0,Eredivisie,2018-2019,0.0,8.0,4.0,1.0,0.0,1.0,735.0,35.0,67.0,81.0,10.0,54.0,400.0,260.0,39.0,26.0,27.0,52.0,10.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,32.0,2835.0,32.0,0.0,0.0,1.0
